Chr	Start	Gene_symbol	ENSG_ID
2	50105760	RPL7P13	ENSG00000234253
2	50816552	MTCO1P42	ENSG00000230327
2	51056815	AC007560.1	ENSG00000238165
2	51259673	NRXN1	ENSG00000179915
2	51259738	AC007402.1	ENSG00000231918
2	52600255	LINC01867	ENSG00000225444
2	52797785	AC139712.1	ENSG00000204993
2	52856880	FTH1P6	ENSG00000233083
2	53137157	AC010967.1	ENSG00000228033
2	53994928	CHAC2	ENSG00000143942
2	54014180	ERLEC1	ENSG00000068912
2	54014746	ASB3	ENSG00000115239
2	54076341	MIR3682	ENSG00000265452
2	54087125	GPR75	ENSG00000119737
2	54197973	PSME4	ENSG00000068878
2	54197977	ACYP2	ENSG00000170634
2	54278470	HMGB1P31	ENSG00000233266
2	54309690	AC008280.3	ENSG00000272156
2	54483408	TSPYL6	ENSG00000178021
2	54557170	C2orf73	ENSG00000177994
2	54683421	SPTBN1	ENSG00000115306
2	54756479	RPL23AP32	ENSG00000237887
2	54767833	AC092839.1	ENSG00000228108
2	54889928	AC093110.1	ENSG00000238018
2	54950801	EML6	ENSG00000214595
2	54975540	AC104781.1	ENSG00000231334
2	55339756	RTN4	ENSG00000115310
2	55443261	AC012358.1	ENSG00000203327
2	55451534	AC012358.2	ENSG00000227799
2	55459038	RPS27A	ENSG00000143947
2	55459489	CLHC1	ENSG00000162994
2	55496482	MTIF2	ENSG00000085760
2	55509454	PRORSD1P	ENSG00000162997
2	55535627	AC012358.3	ENSG00000240401
2	55647056	CCDC88A	ENSG00000115355
2	55662757	BTF3P5	ENSG00000233594
2	55746739	CFAP36	ENSG00000163001
2	55792838	RF00586	ENSG00000212175
2	55845113	AC015982.1	ENSG00000272606
2	55921044	PNPT1	ENSG00000138035
2	56151273	EFEMP1	ENSG00000115380
2	56179148	RN7SKP208	ENSG00000202344
2	56179292	AC011306.1	ENSG00000272180
2	56274460	MIR217HG	ENSG00000226702
2	56317516	LINC01813	ENSG00000229805
2	56411257	CCDC85A	ENSG00000055813
2	56412904	AC007743.1	ENSG00000233251
2	57982562	ACTG1P22	ENSG00000271615
2	58134785	VRK2	ENSG00000028116
2	58468482	FANCL	ENSG00000115392
2	58468507	AC007250.1	ENSG00000273063
2	58478574	EIF3FP3	ENSG00000233426
2	58503011	LINC01795	ENSG00000225226
2	58654933	LINC01122	ENSG00000233723
2	58689166	AC007238.1	ENSG00000231043
2	59444842	LINC01793	ENSG00000222030
2	59662347	AC007179.1	ENSG00000231815
2	59960530	AC007179.2	ENSG00000233891
2	60327334	AC007100.1	ENSG00000271955
2	60580150	MIR4432HG	ENSG00000228590
2	60722820	AC009970.1	ENSG00000233953
2	60780701	BCL11A	ENSG00000119866
2	60910378	AC012498.2	ENSG00000271134
2	60962849	ATP1B3P1	ENSG00000271707
2	60983364	PAPOLG	ENSG00000115421
2	61108448	LINC01185	ENSG00000228414
2	61108655	REL	ENSG00000162924
2	61165183	NONOP2	ENSG00000237522
2	61165738	AC010733.1	ENSG00000232713
2	61244359	PEX13	ENSG00000162928
2	61245295	PUS10	ENSG00000162927
2	61293005	KIAA1841	ENSG00000162929
2	61372103	AC016747.1	ENSG00000212978
2	61389239	AC016747.2	ENSG00000271889
2	61404552	AHSA2P	ENSG00000173209
2	61427113	AC016747.3	ENSG00000273302
2	61697903	USP34	ENSG00000115464
2	61698322	AC016727.1	ENSG00000270820
2	61765760	XPO1	ENSG00000082898
2	61938112	AC108039.1	ENSG00000213486
2	62047342	AC108039.2	ENSG00000229831
2	62081277	FAM161A	ENSG00000170264
2	62083829	AC107081.1	ENSG00000230702
2	62095841	AC107081.2	ENSG00000236498
2	62115857	CCT4	ENSG00000115484
2	62115939	COMMD1	ENSG00000173163
2	62364739	AC018462.1	ENSG00000229839
2	62423247	B3GNT2	ENSG00000170340
2	62690261	AC093159.1	ENSG00000228541
2	62733475	TMEM17	ENSG00000186889
2	62760193	AC092155.2	ENSG00000229503
2	62780568	PSAT1P2	ENSG00000232144
2	62788557	RSL24D1P2	ENSG00000230595
2	62889788	AC092155.1	ENSG00000226622
2	62900985	EHBP1	ENSG00000115504
2	63167050	AC007098.2	ENSG00000237162
2	63275774	AC007098.1	ENSG00000231609
2	63277191	OTX1	ENSG00000115507
2	63335563	AC009501.1	ENSG00000232403
2	63346676	DBIL5P2	ENSG00000242412
2	63460711	AC074367.1	ENSG00000233716
2	63815933	MDH1	ENSG00000014641
2	63849964	AC016734.1	ENSG00000228305
2	63871171	RPS4XP5	ENSG00000229920
2	63944255	AC096664.1	ENSG00000228872
2	63979763	HNRNPA1P66	ENSG00000229221
2	64054976	WDPCP	ENSG00000143951
2	64068073	UGP2	ENSG00000169764
2	64110524	RF01293	ENSG00000251775
2	64246205	VPS54	ENSG00000143952
2	64315379	AC012368.2	ENSG00000228079
2	64370372	AC012368.1	ENSG00000225889
2	64371587	PELI1	ENSG00000197329
2	64432618	LINC00309	ENSG00000230923
2	64559264	AC114752.1	ENSG00000238012
2	64568780	AC114752.2	ENSG00000238201
2	64574874	RPL23AP37	ENSG00000236148
2	64677229	AC008074.1	ENSG00000237217
2	64680931	LGALSL-DT	ENSG00000223935
2	64681102	LGALSL	ENSG00000119862
2	64713486	LINC01805	ENSG00000223863
2	64751226	AC008074.2	ENSG00000260101
2	64751464	AFTPH	ENSG00000119844
2	64834108	LINC02579	ENSG00000233694
2	64871745	AC007365.1	ENSG00000226756
2	64978138	SERTAD2	ENSG00000179833
2	65090759	LINC01800	ENSG00000234572
2	65132270	LINC02245	ENSG00000237638
2	65134271	RN7SL211P	ENSG00000244534
2	65187767	AC007386.1	ENSG00000227394
2	65215610	SLC1A4	ENSG00000115902
2	65264630	LINC02576	ENSG00000232613
2	65283499	CEP68	ENSG00000011523
2	65357239	RAB1A	ENSG00000138069
2	65432136	AC007318.1	ENSG00000172974
2	65454886	ACTR2	ENSG00000138071
2	65659770	SPRED2	ENSG00000198369
2	65663844	AC007389.1	ENSG00000204929
2	65683704	AC012370.2	ENSG00000234255
2	65729271	AC007389.4	ENSG00000237979
2	65867310	AC007389.3	ENSG00000235725
2	66610437	LINC01873	ENSG00000232164
2	66660582	MEIS1-AS3	ENSG00000226819
2	66660602	MEIS1	ENSG00000143995
2	66666451	MEIS1-AS2	ENSG00000230749
2	66801161	LINC01798	ENSG00000232046
2	66930358	LINC01797	ENSG00000237179
2	67131567	LINC01799	ENSG00000230525
2	67149588	LINC01628	ENSG00000232688
2	67267677	AC007403.1	ENSG00000223859
2	67313577	LINC01828	ENSG00000235885
2	67442450	LINC01829	ENSG00000236780
2	67551758	AC023115.1	ENSG00000236605
2	67624450	ETAA1	ENSG00000143971
2	67789198	AC007422.1	ENSG00000224173
2	68052693	LINC01812	ENSG00000237013
2	68338079	C1D	ENSG00000197223
2	68384691	WDR92	ENSG00000243667
2	68384975	PNO1	ENSG00000115946
2	68480001	AC017083.1	ENSG00000273064
2	68483368	PPP3R1	ENSG00000221823
2	68547182	CNRIP1	ENSG00000119865
2	68592304	PLEK	ENSG00000115956
2	68592715	AC015969.1	ENSG00000203395
2	68694389	FBXO48	ENSG00000204923
2	68694692	APLF	ENSG00000169621
2	68756583	AC130709.1	ENSG00000214525
2	68870720	PROKR1	ENSG00000169618
2	68906732	ARHGAP25	ENSG00000163219
2	69059175	LINC01888	ENSG00000237576
2	69064323	LINC01890	ENSG00000228329
2	69098648	BMP10	ENSG00000163217
2	69180101	GKN2	ENSG00000183607
2	69201704	GKN1	ENSG00000169605
2	69240309	ANTXR1	ENSG00000169604
2	69614381	GFPT1	ENSG00000198380
2	69664759	NFU1	ENSG00000169599
2	69871556	ANXA4	ENSG00000196975
2	69901480	AAK1	ENSG00000115977
2	69940978	AC092431.1	ENSG00000231024
2	70056773	GMCL1	ENSG00000087338
2	70100950	RPL23AP92	ENSG00000270723
2	70120691	SNRNP27	ENSG00000124380
2	70124819	MXD1	ENSG00000059728
2	70189393	ASPRV1	ENSG00000244617
2	70314566	PCBP1-AS1	ENSG00000179818
2	70314584	PCBP1	ENSG00000169564
2	70352448	LINC01816	ENSG00000231327
2	70418202	C2orf42	ENSG00000115998
2	70475791	TIA1	ENSG00000116001
2	70484517	PCYOX1	ENSG00000116005
2	70520902	SNRPG	ENSG00000143977
2	70529221	FAM136A	ENSG00000035141
2	70781324	TGFA	ENSG00000163235
2	70914273	AC005234.1	ENSG00000235035
2	70995356	ADD2	ENSG00000075340
2	71017774	FIGLA	ENSG00000183733
2	71038605	AC007395.1	ENSG00000231386
2	71047731	CLEC4F	ENSG00000152672
2	71062951	CD207	ENSG00000116031
2	71115000	LINC01143	ENSG00000237751
2	71127719	VAX2	ENSG00000116035
2	71163011	ATP6V1B1	ENSG00000116039
2	71183363	ELOCP21	ENSG00000226186
2	71205509	ANKRD53	ENSG00000144031
2	71220904	TEX261	ENSG00000144043
2	71221572	AC007040.1	ENSG00000228384
2	71256157	OR7E91P	ENSG00000205847
2	71282656	OR7E62P	ENSG00000234896
2	71291473	NAGK	ENSG00000124357
2	71291872	AC007881.2	ENSG00000236469
2	71295254	AC007881.3	ENSG00000272735
2	71357368	MCEE	ENSG00000124370
2	71357443	MPHOSPH10	ENSG00000124383
2	71454212	PAIP2B	ENSG00000124374
2	71503690	ZNF638	ENSG00000075292
2	71680851	DYSF	ENSG00000135636
2	72211563	RPS20P10	ENSG00000233971
2	72375166	CYP26B1	ENSG00000003137
2	73053169	EXOC6B	ENSG00000144036
2	73114488	SPR	ENSG00000116096
2	73143388	EMX1	ENSG00000135638
2	73298964	SFXN5	ENSG00000144040
2	73340146	AC010913.1	ENSG00000272702
2	73383848	RAB11FIP5	ENSG00000135631
2	73429385	NOTO	ENSG00000214513
2	73441349	SMYD5	ENSG00000135632
2	73460365	PRADC1	ENSG00000135617
2	73460547	CCT7	ENSG00000135624
2	73511558	FBXO41	ENSG00000163013
2	73520832	EGR4	ENSG00000135625
2	73597146	RPSAP28	ENSG00000214484
2	73612885	ALMS1	ENSG00000116127
2	73683890	ALMS1-IT1	ENSG00000230002
2	73869519	NAT8	ENSG00000144035
2	73872045	ALMS1P1	ENSG00000163016
2	73928431	NAT8B	ENSG00000204872
2	73964526	TPRKB	ENSG00000144034
2	73977912	AC092653.1	ENSG00000273245
2	74007283	DUSP11	ENSG00000144048
2	74011315	C2orf78	ENSG00000187833
2	74056085	STAMBP	ENSG00000124356
2	74119440	ACTG2	ENSG00000163017
2	74153952	DGUOK	ENSG00000114956
2	74208567	DGUOK-AS1	ENSG00000237883
2	74212258	AC073046.1	ENSG00000235499
2	74229839	TET3	ENSG00000187605
2	74347806	FNBP1P1	ENSG00000257800
2	74361598	AC073263.1	ENSG00000217702
2	74375120	BOLA3	ENSG00000163170
2	74375135	BOLA3-AS1	ENSG00000225439
2	74406024	MOB1A	ENSG00000114978
2	74425688	MTHFD2	ENSG00000065911
2	74535134	KRT18P26	ENSG00000229798
2	74570540	SLC4A5	ENSG00000188687
2	74612612	DCTN1-AS1	ENSG00000237737
2	74619114	DCTN1	ENSG00000204843
2	74640607	AC005041.2	ENSG00000234521
2	74645466	HMGA1P8	ENSG00000233155
2	74648717	AC005041.1	ENSG00000159239
2	74648804	WDR54	ENSG00000005448
2	74669548	RTKN	ENSG00000114993
2	74682149	INO80B	ENSG00000115274
2	74685455	WBP1	ENSG00000239779
2	74692536	MOGS	ENSG00000115275
2	74700448	MRPL53	ENSG00000204822
2	74710447	CCDC142	ENSG00000135637
2	74710535	TTC31	ENSG00000115282
2	74728740	LBX2	ENSG00000179528
2	74728843	AC005041.3	ENSG00000272183
2	74729721	LBX2-AS1	ENSG00000257702
2	74735706	PCGF1	ENSG00000115289
2	74740589	TLX2	ENSG00000115297
2	74753462	DQX1	ENSG00000144045
2	74756502	AUP1	ENSG00000115307
2	74756626	HTRA2	ENSG00000115317
2	74776152	DOK1	ENSG00000115325
2	74782816	LOXL3	ENSG00000115318
2	74875464	M1AP	ENSG00000159374
2	74881354	SEMA4F	ENSG00000135622
2	74981945	AC007387.1	ENSG00000224646
2	75061106	AC019069.1	ENSG00000272711
2	75061114	HK2	ENSG00000159399
2	75145274	LINC01291	ENSG00000204792
2	75151972	AC104135.1	ENSG00000236209
2	75167384	LINC01293	ENSG00000230836
2	75185618	POLE4	ENSG00000115350
2	75381491	AC007681.1	ENSG00000270571
2	75426825	TACR1	ENSG00000115353
2	75796847	EVA1A	ENSG00000115363
2	75873908	MRPL19	ENSG00000115364
2	75887587	AC005034.3	ENSG00000270696
2	75897114	AC005034.5	ENSG00000271452
2	75924708	AC005034.2	ENSG00000270462
2	75938114	GCFC2	ENSG00000005436
2	75946245	AC005034.4	ENSG00000270996
2	77820444	LRRTM4	ENSG00000176204
2	77881793	AC084149.1	ENSG00000227088
2	78143059	LINC01851	ENSG00000233605
2	78315855	AC012494.1	ENSG00000229494
2	78640219	CYCSP6	ENSG00000214429
2	79252811	REG3G	ENSG00000143954
2	79315118	REG1B	ENSG00000172023
2	79347583	REG1A	ENSG00000115386
2	79365552	REG1CP	ENSG00000204787
2	79386878	REG3A	ENSG00000172016
2	79412356	CTNNA2	ENSG00000066032
2	79727969	AC010975.1	ENSG00000229385
2	80257676	AC016716.2	ENSG00000224731
2	80531873	LRRTM1	ENSG00000162951
2	80845901	AC008067.1	ENSG00000237031
2	81428307	AC105342.1	ENSG00000234429
2	81694069	LINC01815	ENSG00000235519
2	83083926	DHFRP3	ENSG00000168129
2	83446228	AC138623.1	ENSG00000223977
2	84517805	FUNDC2P2	ENSG00000182814
2	84542231	AC106874.1	ENSG00000228272
2	84687168	SUCLG1	ENSG00000163541
2	84743578	DNAH6	ENSG00000115423
2	84977892	DUXAP1	ENSG00000259056
2	85005346	LDHAP7	ENSG00000235847
2	85132748	TMSB10	ENSG00000034510
2	85134131	TRABD2A	ENSG00000186854
2	85142909	AC022210.1	ENSG00000213399
2	85198215	KCMF1	ENSG00000176407
2	85294469	LINC01964	ENSG00000260840
2	85360532	TCF7L1	ENSG00000152284
2	85542163	AC093162.2	ENSG00000246575
2	85555547	TGOLN2	ENSG00000152291
2	85568960	PEBP1P2	ENSG00000270532
2	85581515	RETSAT	ENSG00000042445
2	85581743	ELMOD3	ENSG00000115459
2	85645554	CAPG	ENSG00000042493
2	85645843	SH2D6	ENSG00000152292
2	85669617	RN7SL251P	ENSG00000244399
2	85718902	RPSAP22	ENSG00000229648
2	85766287	MAT2A	ENSG00000168906
2	85788669	GGCX	ENSG00000115486
2	85788684	VAMP8	ENSG00000118640
2	85811530	VAMP5	ENSG00000168899
2	85822847	RNF181	ENSG00000168894
2	85829820	TMEM150A	ENSG00000168890
2	85829978	USP39	ENSG00000168883
2	85839188	C2orf68	ENSG00000168887
2	85895863	SFTPB	ENSG00000168878
2	85914169	AC012454.1	ENSG00000203363
2	85921413	GNLY	ENSG00000115523
2	85978466	ATOH8	ENSG00000168874
2	86042252	AC105053.1	ENSG00000229498
2	86116136	ST3GAL5	ENSG00000115525
2	86116402	ST3GAL5-AS1	ENSG00000232504
2	86131401	AC012511.1	ENSG00000272564
2	86333277	POLR1A	ENSG00000068654
2	86333304	PTCD3	ENSG00000132300
2	86362992	SNORD94	ENSG00000208772
2	86422711	IMMT	ENSG00000132305
2	86422893	AC009309.1	ENSG00000273080
2	86426477	MRPL35	ENSG00000132313
2	86565205	REEP1	ENSG00000068615
2	86667769	KDM3A	ENSG00000115548
2	86789192	AC015971.1	ENSG00000228363
2	86790601	CHMP3	ENSG00000115561
2	86850988	RNF103	ENSG00000239305
2	86947295	RMND5A	ENSG00000153561
2	87035518	CD8A	ENSG00000153563
2	87089046	CD8B	ENSG00000172116
2	87098423	ANAPC1P1	ENSG00000233673
2	87135075	RGPD1	ENSG00000187627
2	87157876	AC111200.2	ENSG00000231351
2	87248974	PLGLB1	ENSG00000183281
2	87303535	AC125232.1	ENSG00000231259
2	87352512	AC083899.1	ENSG00000204745
2	87528780	AC083899.3	ENSG00000271097
2	87565633	IGKV3OR2-268	ENSG00000233999
2	87607889	AC068279.1	ENSG00000224881
2	87754886	CYTOR	ENSG00000222041
2	87777552	AC133644.2	ENSG00000273445
2	88000502	AC093616.1	ENSG00000234231
2	88047605	PLGLB2	ENSG00000125551
2	88124460	MTATP8P2	ENSG00000229604
2	88272174	AC108479.1	ENSG00000233205
2	88285308	RGPD2	ENSG00000185304
2	88355247	KRCC1	ENSG00000172086
2	88367298	SMYD1	ENSG00000115593
2	88427634	FABP1	ENSG00000163586
2	88469834	THNSL2	ENSG00000144115
2	88665126	MRPL45P1	ENSG00000232508
2	88752130	FOXI3	ENSG00000214336
2	88824168	TEX37	ENSG00000172073
2	88838237	AC104134.1	ENSG00000225420
2	88927055	EIF2AK3	ENSG00000172071
2	88927094	AC062029.1	ENSG00000234028
2	88991161	RPIA	ENSG00000153574
2	89065323	ANKRD36BP2	ENSG00000230006
2	89160116	IGKJ5	ENSG00000211593
2	89160433	IGKJ4	ENSG00000211594
2	89160769	IGKJ3	ENSG00000211595
2	89161074	AC244205.1	ENSG00000240040
2	89184912	IGKV4-1	ENSG00000211598
2	89196747	IGKV5-2	ENSG00000211599
2	89214893	IGKV7-3	ENSG00000197794
2	89222268	PGBD4P5	ENSG00000225136
2	89231897	IGKV2-4	ENSG00000253435
2	89247474	IGKV1-5	ENSG00000243466
2	89266285	IGKV1-6	ENSG00000239855
2	89278599	IGKV3-7	ENSG00000243063
2	89292449	IGKV1-8	ENSG00000240671
2	89310011	IGKV1-9	ENSG00000241755
2	89320182	IGKV2-10	ENSG00000253278
2	89327227	IGKV3-11	ENSG00000241351
2	89340241	IGKV1-12	ENSG00000243290
2	89345962	IGKV1-13	ENSG00000253497
2	89378279	IGKV2-14	ENSG00000253265
2	89385282	IGKV3-15	ENSG00000244437
2	89399853	IGKV1-16	ENSG00000240864
2	89417334	IGKV1-17	ENSG00000240382
2	89428965	IGKV2-18	ENSG00000254157
2	89442642	IGKV3-20	ENSG00000239951
2	89459849	IGKV6-21	ENSG00000211611
2	89470695	IGKV1-22	ENSG00000253578
2	89476643	IGKV2-24	ENSG00000241294
2	89492239	IGKV3-25	ENSG00000253202
2	89496316	IGKV2-26	ENSG00000254098
2	89513412	IGKV1-27	ENSG00000244575
2	89521941	IGKV2-28	ENSG00000244116
2	89534392	IGKV2-29	ENSG00000253998
2	89545078	IGKV2-30	ENSG00000243238
2	89568262	IGKV1-33	ENSG00000242076
2	89586729	IGKV1-35	ENSG00000253461
2	89597541	IGKV1-37	ENSG00000239862
2	89619903	IGKV1-39	ENSG00000242371
2	89890600	IGKV2D-40	ENSG00000251039
2	89901291	IGKV1D-39	ENSG00000251546
2	89923549	IGKV1D-37	ENSG00000250036
2	89934311	IGKV1D-35	ENSG00000232747
2	89952791	IGKV1D-33	ENSG00000239975
2	89975668	IGKV2D-30	ENSG00000239571
2	89986321	IGKV2D-29	ENSG00000243264
2	89998788	IGKV2D-28	ENSG00000242534
2	90007676	IGKV1D-27	ENSG00000224607
2	90024731	IGKV2D-26	ENSG00000211623
2	90043606	IGKV2D-24	ENSG00000241566
2	90060376	IGKV6D-21	ENSG00000225523
2	90077679	IGKV3D-20	ENSG00000211625
2	90091426	IGKV2D-18	ENSG00000254220
2	90108503	IGKV6D-41	ENSG00000211626
2	90121476	IGKV1D-17	ENSG00000242766
2	90139077	IGKV1D-16	ENSG00000241244
2	90153695	IGKV3D-15	ENSG00000224041
2	90211642	IGKV3D-11	ENSG00000211632
2	90229044	IGKV1D-42	ENSG00000211633
2	90248738	IGKV1D-43	ENSG00000242580
2	90259592	IGKV1D-8	ENSG00000239819
2	90458200	IGKV1OR2-118	ENSG00000270999
2	90538396	IGKV3D-7	ENSG00000228325
2	91766536	AC233266.1	ENSG00000230964
2	91768392	AC233266.2	ENSG00000261600
2	91847997	LSP1P4	ENSG00000143429
2	91874506	DRD5P1	ENSG00000184303
2	91902770	AC027612.2	ENSG00000230572
2	91911048	AC027612.4	ENSG00000271627
2	91924751	AC027612.1	ENSG00000223703
2	91937020	AC027612.3	ENSG00000232531
2	91963969	GGT8P	ENSG00000236969
2	92119739	SLC9B1P2	ENSG00000214329
2	95401588	AL845331.1	ENSG00000227265
2	95403081	CNN2P8	ENSG00000213355
2	95416326	AC073464.2	ENSG00000234837
2	95426023	CYP4F32P	ENSG00000223564
2	95426860	AC073464.1	ENSG00000232502
2	95453005	SNX18P14	ENSG00000235571
2	95523026	ANKRD20A8P	ENSG00000229089
2	95539050	TEKT4	ENSG00000163060
2	95613085	AC097374.1	ENSG00000259848
2	95619337	AC103563.3	ENSG00000231331
2	95627247	AC103563.4	ENSG00000232594
2	95637911	AC103563.1	ENSG00000224585
2	95691421	MAL	ENSG00000172005
2	95692453	AC103563.7	ENSG00000233850
2	95718920	AC103563.2	ENSG00000231062
2	95787744	MRPS5	ENSG00000144029
2	95831157	ZNF514	ENSG00000144026
2	95873282	AC092835.1	ENSG00000233757
2	95940200	PROM2	ENSG00000155066
2	95963051	KCNIP3	ENSG00000115041
2	96068468	FAHD2A	ENSG00000115042
2	96150478	TRIM43B	ENSG00000144010
2	96191979	AC009237.14	ENSG00000272913
2	96192450	AC009237.3	ENSG00000229689
2	96202242	AC009237.8	ENSG00000236431
2	96203716	AC009237.15	ENSG00000273305
2	96208977	AC009237.5	ENSG00000233037
2	96212278	OR7E102P	ENSG00000168992
2	96240646	TRIM51JP	ENSG00000232717
2	96257765	TRIM43	ENSG00000144015
2	96307727	AC009237.9	ENSG00000236750
2	96331831	AC008268.1	ENSG00000235584
2	96457967	GPAT2P1	ENSG00000237510
2	96481962	LINC00342	ENSG00000232931
2	96657540	ANKRD36C	ENSG00000174501
2	96676298	FAHD2CP	ENSG00000231584
2	96705198	GPAT2	ENSG00000186281
2	96804174	ASTL	ENSG00000188886
2	96811178	DUSP2	ENSG00000158050
2	96874152	STARD7	ENSG00000084090
2	96874563	STARD7-AS1	ENSG00000204685
2	96931731	TMEM127	ENSG00000135956
2	96931869	CIAO1	ENSG00000144021
2	96971296	SNRNP200	ENSG00000144028
2	96987468	AC021188.1	ENSG00000230747
2	96991068	ITPRIPL1	ENSG00000198885
2	97001524	NCAPH	ENSG00000121152
2	97173845	NEURL3	ENSG00000163121
2	97198042	AC013270.1	ENSG00000235480
2	97202485	ARID5A	ENSG00000196843
2	97308523	KANSL3	ENSG00000114982
2	97308573	FER1L5	ENSG00000249715
2	97405800	LMAN2L	ENSG00000114988
2	97426638	CNNM4	ENSG00000158158
2	97479393	CNNM3-DT	ENSG00000273265
2	97481981	CNNM3	ENSG00000168763
2	97509770	ANKRD23	ENSG00000163126
2	97523831	ANKRD39	ENSG00000213337
2	97536493	SEMA4C	ENSG00000168758
2	97674920	FAM178B	ENSG00000168754
2	97697372	TRIM43CP	ENSG00000144188
2	97746834	GPAT2P2	ENSG00000188383
2	97760618	FAHD2B	ENSG00000144199
2	97779232	ANKRD36	ENSG00000135976
2	98018639	IGKV1OR2-6	ENSG00000271569
2	98099106	AC092683.1	ENSG00000230606
2	98141438	AC017099.1	ENSG00000235833
2	98206427	ANKRD36B	ENSG00000196912
2	98254265	UBTFL6	ENSG00000228970
2	98262502	COX5B	ENSG00000135940
2	98280569	ACTR1B	ENSG00000115073
2	98280679	C2orf92	ENSG00000228486
2	98330022	ZAP70	ENSG00000115085
2	98443710	HMGN1P36	ENSG00000235734
2	98612387	TMEM131	ENSG00000075568
2	98703578	VWA3B	ENSG00000168658
2	98962617	CNGA3	ENSG00000144191
2	98963457	AC092675.2	ENSG00000227987
2	98972467	AC092675.1	ENSG00000222000
2	99061316	INPP4A	ENSG00000040933
2	99224977	COA5	ENSG00000183513
2	99225041	UNC50	ENSG00000115446
2	99310571	YWHAQP5	ENSG00000236564
2	99347588	MGAT4A	ENSG00000071073
2	99388542	AC109826.1	ENSG00000226791
2	99552721	KIAA1211L	ENSG00000196872
2	99718480	AC019097.1	ENSG00000231822
2	99758035	C2orf15	ENSG00000273045
2	99771416	TSGA10	ENSG00000135951
2	99771427	LIPT1	ENSG00000144182
2	99797520	MITD1	ENSG00000158411
2	99797541	MRPL30	ENSG00000185414
2	99871744	LYG2	ENSG00000185674
2	99921204	LYG1	ENSG00000144214
2	99923904	AC079447.1	ENSG00000241962
2	99953815	EIF5B	ENSG00000158417
2	99957164	TXNDC9	ENSG00000115514
2	100021679	AC018690.1	ENSG00000273306
2	100106496	REV1	ENSG00000135945
2	100721380	AC092667.1	ENSG00000230393
2	100759200	AFF3	ENSG00000144218
2	100824715	LINC01104	ENSG00000232084
2	100939194	LONRF2	ENSG00000170500
2	101034117	CHST10	ENSG00000115526
2	101086943	NMS	ENSG00000204640
2	101179151	PDCL3	ENSG00000115539
2	101223489	LINC01849	ENSG00000234988
2	101292499	LINC01868	ENSG00000234169
2	101339343	AC092168.1	ENSG00000228488
2	101436613	NPAS2	ENSG00000170485
2	101439122	AC092168.2	ENSG00000232034
2	101593622	AC016738.2	ENSG00000230140
2	101618175	AC016738.1	ENSG00000223947
2	101618706	RPL31	ENSG00000071082
2	101684839	BBIP1P1	ENSG00000271532
2	101768121	TBC1D8-AS1	ENSG00000272902
2	101869262	TBC1D8	ENSG00000204634
2	101869328	CNOT11	ENSG00000158435
2	101889510	SNORD89	ENSG00000212283
2	101925162	RNF149	ENSG00000163162
2	102004056	CREG2	ENSG00000175874
2	102091164	RFX8	ENSG00000196460
2	102126683	AC092570.3	ENSG00000237549
2	102313311	MAP4K4	ENSG00000071054
2	102608305	IL1R2	ENSG00000115590
2	102681003	IL1R1	ENSG00000115594
2	102798567	IL1R1-AS1	ENSG00000226925
2	102803432	IL1RL2	ENSG00000115598
2	102866714	FAM183DP	ENSG00000205716
2	102927961	IL1RL1	ENSG00000115602
2	102972388	IL18R1	ENSG00000115604
2	103027702	SDR42E1P5	ENSG00000236785
2	103035148	IL18RAP	ENSG00000115607
2	103050416	AC007278.2	ENSG00000236525
2	103055172	AC007278.1	ENSG00000234389
2	103089761	SLC9A4	ENSG00000180251
2	103236165	SLC9A2	ENSG00000115616
2	103353346	MFSD9	ENSG00000135953
2	103353366	TMEM182	ENSG00000170417
2	103600886	LINC01935	ENSG00000224095
2	103603780	AC108051.1	ENSG00000227680
2	104486145	AC013727.2	ENSG00000236141
2	104490767	LINC01965	ENSG00000256637
2	104496666	AC013727.1	ENSG00000232597
2	104763686	AC096554.1	ENSG00000228968
2	105012737	AHCYP3	ENSG00000233955
2	105027658	AC068535.1	ENSG00000227157
2	105030465	LINC01831	ENSG00000225765
2	105049724	LINC01102	ENSG00000235597
2	105126966	LINC01103	ENSG00000234781
2	105198347	AC013402.2	ENSG00000231626
2	105199609	AC013402.3	ENSG00000236109
2	105275794	AC013402.1	ENSG00000230690
2	105320215	AC068057.1	ENSG00000228528
2	105374176	LINC01114	ENSG00000234177
2	105469640	PANTR1	ENSG00000233639
2	105469742	AC018730.2	ENSG00000269707
